Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2022-12-12T15:41:00+0100,Trade,SELL_TO_CLOSE,FXI   221216C00029000,Equity Option,Sold 1 FXI 12/16/22 Call 29.00 @ 0.27,27.00,1,27.00,0.00,-0.132,100,FXI,FXI,12/16/22,29.0,CALL,245967396
2022-12-12T15:41:00+0100,Trade,BUY_TO_CLOSE,FXI,Equity,Bought 100 FXI @ 28.53,"-2,853.00",100,-28.53,0.00,-0.08,,,,,,,245967396
2022-12-10T16:03:35+0100,Money Movement,,,,Regulatory fee adjustment,-0.11,0,,--,0.00,,,,,,,
2022-12-09T23:00:00+0100,Receive Deliver,,FXI   221216C00027000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,FXI,FXI,12/16/22,27.0,CALL,
2022-12-09T23:00:00+0100,Receive Deliver,SELL_TO_OPEN,FXI,Equity,Sell to Open 100 FXI @ 27.00,"2,700.00",100,27.00,--,-5.083,,,,,,,
2022-12-09T16:38:40+0100,Trade,BUY_TO_OPEN,SHOP  230120P00029500,Equity Option,Bought 1 SHOP 01/20/23 Put 29.50 @ 0.64,-64.00,1,-64.00,-1.00,-0.12,100,SHOP,SHOP,1/20/23,29.5,PUT,245849506
2022-12-09T16:38:40+0100,Trade,BUY_TO_OPEN,SHOP  230120C00058000,Equity Option,Bought 1 SHOP 01/20/23 Call 58.00 @ 0.27,-27.00,1,-27.00,-1.00,-0.12,100,SHOP,SHOP,1/20/23,58.0,CALL,245849506
2022-12-09T16:38:40+0100,Trade,SELL_TO_OPEN,SHOP  230120P00034000,Equity Option,Sold 1 SHOP 01/20/23 Put 34.00 @ 1.55,155.00,1,155.00,-1.00,-0.132,100,SHOP,SHOP,1/20/23,34.0,PUT,245849506
2022-12-09T16:38:40+0100,Trade,SELL_TO_OPEN,SHOP  230120C00054000,Equity Option,Sold 1 SHOP 01/20/23 Call 54.00 @ 0.49,49.00,1,49.00,-1.00,-0.132,100,SHOP,SHOP,1/20/23,54.0,CALL,245849506
2022-12-08T16:20:27+0100,Trade,BUY_TO_OPEN,SHOP  230120P00031000,Equity Option,Bought 1 SHOP 01/20/23 Put 31.00 @ 1.15,-115.00,1,-115.00,-1.00,-0.12,100,SHOP,SHOP,1/20/23,31.0,PUT,245662611
2022-12-08T16:20:27+0100,Trade,SELL_TO_OPEN,SHOP  230120P00033000,Equity Option,Sold 1 SHOP 01/20/23 Put 33.00 @ 1.65,165.00,1,165.00,-1.00,-0.132,100,SHOP,SHOP,1/20/23,33.0,PUT,245662611
2022-12-07T20:10:07+0100,Trade,SELL_TO_OPEN,MRVL  230120C00047000,Equity Option,Sold 1 MRVL 01/20/23 Call 47.00 @ 0.90,90.00,1,90.00,-1.00,-0.132,100,MRVL,MRVL,1/20/23,47.0,CALL,245565788
2022-12-07T20:10:07+0100,Trade,SELL_TO_OPEN,MRVL  230120P00033000,Equity Option,Sold 1 MRVL 01/20/23 Put 33.00 @ 0.66,66.00,1,66.00,-1.00,-0.132,100,MRVL,MRVL,1/20/23,33.0,PUT,245565788
2022-12-07T20:10:07+0100,Trade,BUY_TO_OPEN,MRVL  230120C00050000,Equity Option,Bought 1 MRVL 01/20/23 Call 50.00 @ 0.46,-46.00,1,-46.00,-1.00,-0.12,100,MRVL,MRVL,1/20/23,50.0,CALL,245565788
2022-12-07T20:10:07+0100,Trade,BUY_TO_OPEN,MRVL  230120P00030000,Equity Option,Bought 1 MRVL 01/20/23 Put 30.00 @ 0.29,-29.00,1,-29.00,-1.00,-0.12,100,MRVL,MRVL,1/20/23,30.0,PUT,245565788
2022-12-07T18:18:35+0100,Trade,BUY_TO_OPEN,CLF   230120C00018000,Equity Option,Bought 1 CLF 01/20/23 Call 18.00 @ 0.62,-62.00,1,-62.00,-1.00,-0.12,100,CLF,CLF,1/20/23,18.0,CALL,245537836
2022-12-07T18:18:35+0100,Trade,BUY_TO_CLOSE,CLF   221216C00017000,Equity Option,Bought 1 CLF 12/16/22 Call 17.00 @ 0.31,-31.00,1,-31.00,0.00,-0.12,100,CLF,CLF,12/16/22,17.0,CALL,245537836
2022-12-07T18:18:35+0100,Trade,SELL_TO_CLOSE,CLF   221216C00018000,Equity Option,Sold 1 CLF 12/16/22 Call 18.00 @ 0.13,13.00,1,13.00,0.00,-0.132,100,CLF,CLF,12/16/22,18.0,CALL,245537836
2022-12-07T18:18:35+0100,Trade,SELL_TO_OPEN,CLF   230120C00017000,Equity Option,Sold 1 CLF 01/20/23 Call 17.00 @ 0.93,93.00,1,93.00,-1.00,-0.132,100,CLF,CLF,1/20/23,17.0,CALL,245537836
2022-12-07T16:17:24+0100,Trade,SELL_TO_CLOSE,EWZ   221216P00026000,Equity Option,Sold 1 EWZ 12/16/22 Put 26.00 @ 0.16,16.00,1,16.00,0.00,-0.132,100,EWZ,EWZ,12/16/22,26.0,PUT,245458693
2022-12-07T16:17:24+0100,Trade,BUY_TO_CLOSE,EWZ   221216P00030000,Equity Option,Bought 1 EWZ 12/16/22 Put 30.00 @ 1.55,-155.00,1,-155.00,0.00,-0.12,100,EWZ,EWZ,12/16/22,30.0,PUT,245458693
2022-12-07T16:17:24+0100,Trade,BUY_TO_OPEN,EWZ   230317P00026000,Equity Option,Bought 1 EWZ 03/17/23 Put 26.00 @ 1.24,-124.00,1,-124.00,-1.00,-0.12,100,EWZ,EWZ,3/17/23,26.0,PUT,245458693
2022-12-07T16:17:24+0100,Trade,SELL_TO_OPEN,EWZ   230317P00030000,Equity Option,Sold 1 EWZ 03/17/23 Put 30.00 @ 2.85,285.00,1,285.00,-1.00,-0.132,100,EWZ,EWZ,3/17/23,30.0,PUT,245458693
2022-12-07T15:50:56+0100,Trade,SELL_TO_CLOSE,CLF   221216P00011000,Equity Option,Sold 1 CLF 12/16/22 Put 11.00 @ 0.01,1.00,1,1.00,0.00,-0.132,100,CLF,CLF,12/16/22,11.0,PUT,245455161
2022-12-07T15:50:56+0100,Trade,BUY_TO_CLOSE,CLF   221216P00012000,Equity Option,Bought 1 CLF 12/16/22 Put 12.00 @ 0.03,-3.00,1,-3.00,0.00,-0.12,100,CLF,CLF,12/16/22,12.0,PUT,245455161
2022-12-05T18:42:51+0100,Trade,SELL_TO_CLOSE,QQQ   221216P00262000,Equity Option,Sold 1 QQQ 12/16/22 Put 262.00 @ 0.42,42.00,1,42.00,0.00,-0.132,100,QQQ,QQQ,12/16/22,262.0,PUT,244460471
2022-12-05T18:42:51+0100,Trade,SELL_TO_CLOSE,QQQ   221216C00310000,Equity Option,Sold 1 QQQ 12/16/22 Call 310.00 @ 0.44,44.00,1,44.00,0.00,-0.132,100,QQQ,QQQ,12/16/22,310.0,CALL,244460471
2022-12-05T18:42:51+0100,Trade,BUY_TO_CLOSE,QQQ   221216P00266000,Equity Option,Bought 1 QQQ 12/16/22 Put 266.00 @ 0.66,-66.00,1,-66.00,0.00,-0.12,100,QQQ,QQQ,12/16/22,266.0,PUT,244460471
2022-12-05T18:42:51+0100,Trade,BUY_TO_CLOSE,QQQ   221216C00306000,Equity Option,Bought 1 QQQ 12/16/22 Call 306.00 @ 0.83,-83.00,1,-83.00,0.00,-0.12,100,QQQ,QQQ,12/16/22,306.0,CALL,244460471
2022-12-05T17:17:22+0100,Trade,SELL_TO_CLOSE,SPY   221216P00374000,Equity Option,Sold 1 SPY 12/16/22 Put 374.00 @ 0.46,46.00,1,46.00,0.00,-0.132,100,SPY,SPY,12/16/22,374.0,PUT,244323680
2022-12-05T17:17:22+0100,Trade,SELL_TO_CLOSE,SPY   221216C00424000,Equity Option,Sold 1 SPY 12/16/22 Call 424.00 @ 0.50,50.00,1,50.00,0.00,-0.132,100,SPY,SPY,12/16/22,424.0,CALL,244323680
2022-12-05T17:17:22+0100,Trade,BUY_TO_CLOSE,SPY   221216P00376000,Equity Option,Bought 1 SPY 12/16/22 Put 376.00 @ 0.57,-57.00,1,-57.00,0.00,-0.12,100,SPY,SPY,12/16/22,376.0,PUT,244323680
2022-12-05T17:17:22+0100,Trade,BUY_TO_CLOSE,SPY   221216C00422000,Equity Option,Bought 1 SPY 12/16/22 Call 422.00 @ 0.69,-69.00,1,-69.00,0.00,-0.12,100,SPY,SPY,12/16/22,422.0,CALL,244323680
2022-12-03T15:23:11+0100,Money Movement,,,,Regulatory fee adjustment,-0.19,0,,--,0.00,,,,,,,
2022-12-01T15:32:17+0100,Trade,SELL_TO_CLOSE,AMZN  221216C00114000,Equity Option,Sold 1 AMZN 12/16/22 Call 114.00 @ 0.15,15.00,1,15.00,0.00,-0.132,100,AMZN,AMZN,12/16/22,114.0,CALL,244210505
2022-12-01T15:32:17+0100,Trade,SELL_TO_CLOSE,AMZN  221216P00083000,Equity Option,Sold 1 AMZN 12/16/22 Put 83.00 @ 0.29,29.00,1,29.00,0.00,-0.132,100,AMZN,AMZN,12/16/22,83.0,PUT,244210505
2022-12-01T15:32:17+0100,Trade,BUY_TO_CLOSE,AMZN  221216C00112000,Equity Option,Bought 1 AMZN 12/16/22 Call 112.00 @ 0.21,-21.00,1,-21.00,0.00,-0.12,100,AMZN,AMZN,12/16/22,112.0,CALL,244210505
2022-12-01T15:32:17+0100,Trade,BUY_TO_CLOSE,AMZN  221216P00085000,Equity Option,Bought 1 AMZN 12/16/22 Put 85.00 @ 0.45,-45.00,1,-45.00,0.00,-0.12,100,AMZN,AMZN,12/16/22,85.0,PUT,244210505
2022-11-30T20:07:09+0100,Trade,SELL_TO_OPEN,GDX   230120P00027000,Equity Option,Sold 1 GDX 01/20/23 Put 27.00 @ 0.97,97.00,1,97.00,-1.00,-0.132,100,GDX,GDX,1/20/23,27.0,PUT,244515136
2022-11-30T20:07:09+0100,Trade,BUY_TO_OPEN,GDX   230120P00025000,Equity Option,Bought 1 GDX 01/20/23 Put 25.00 @ 0.45,-45.00,1,-45.00,-1.00,-0.12,100,GDX,GDX,1/20/23,25.0,PUT,244515136
2022-11-30T19:38:19+0100,Trade,SELL_TO_CLOSE,QQQ   221230P00269000,Equity Option,Sold 1 QQQ 12/30/22 Put 269.00 @ 3.54,354.00,1,354.00,0.00,-0.132,100,QQQ,QQQ,12/30/22,269.0,PUT,244460827
2022-11-30T19:38:19+0100,Trade,BUY_TO_CLOSE,QQQ   221230P00273000,Equity Option,Bought 1 QQQ 12/30/22 Put 273.00 @ 4.56,-456.00,1,-456.00,0.00,-0.12,100,QQQ,QQQ,12/30/22,273.0,PUT,244460827
2022-11-30T19:32:09+0100,Trade,SELL_TO_CLOSE,EWZ   221216P00024000,Equity Option,Sold 1 EWZ 12/16/22 Put 24.00 @ 0.06,6.00,1,6.00,0.00,-0.132,100,EWZ,EWZ,12/16/22,24.0,PUT,238561473
2022-11-30T19:32:09+0100,Trade,BUY_TO_CLOSE,EWZ   221216P00027000,Equity Option,Bought 1 EWZ 12/16/22 Put 27.00 @ 0.43,-43.00,1,-43.00,0.00,-0.12,100,EWZ,EWZ,12/16/22,27.0,PUT,238561473
2022-11-30T19:32:09+0100,Trade,SELL_TO_CLOSE,EWZ   221216C00041000,Equity Option,Sold 1 EWZ 12/16/22 Call 41.00 @ 0.02,2.00,1,2.00,0.00,-0.132,100,EWZ,EWZ,12/16/22,41.0,CALL,238561473
2022-11-30T19:32:09+0100,Trade,BUY_TO_CLOSE,EWZ   221216C00038000,Equity Option,Bought 1 EWZ 12/16/22 Call 38.00 @ 0.02,-2.00,1,-2.00,0.00,-0.12,100,EWZ,EWZ,12/16/22,38.0,CALL,238561473
2022-11-30T18:17:40+0100,Trade,SELL_TO_CLOSE,IWM   221216C00193000,Equity Option,Sold 1 IWM 12/16/22 Call 193.00 @ 0.51,51.00,1,51.00,0.00,-0.132,100,IWM,IWM,12/16/22,193.0,CALL,244082030
2022-11-30T18:17:40+0100,Trade,BUY_TO_CLOSE,IWM   221216C00190000,Equity Option,Bought 1 IWM 12/16/22 Call 190.00 @ 0.99,-99.00,1,-99.00,0.00,-0.12,100,IWM,IWM,12/16/22,190.0,CALL,244082030
2022-11-29T19:15:59+0100,Trade,SELL_TO_OPEN,RIOT  230120P00004000,Equity Option,Sold 1 RIOT 01/20/23 Put 4.00 @ 0.60,60.00,1,60.00,-1.00,-0.132,100,RIOT,RIOT,1/20/23,4.0,PUT,244323532
2022-11-29T19:15:59+0100,Trade,BUY_TO_OPEN,RIOT  230120P00002000,Equity Option,Bought 1 RIOT 01/20/23 Put 2.00 @ 0.09,-9.00,1,-9.00,-1.00,-0.12,100,RIOT,RIOT,1/20/23,2.0,PUT,244323532
2022-11-29T19:14:45+0100,Trade,BUY_TO_OPEN,QQQ   221230P00269000,Equity Option,Bought 1 QQQ 12/30/22 Put 269.00 @ 4.47,-447.00,1,-447.00,-1.00,-0.12,100,QQQ,QQQ,12/30/22,269.0,PUT,244325805
2022-11-29T19:14:45+0100,Trade,BUY_TO_CLOSE,QQQ   221202P00273000,Equity Option,Bought 1 QQQ 12/02/22 Put 273.00 @ 0.98,-98.00,1,-98.00,0.00,-0.12,100,QQQ,QQQ,12/02/22,273.0,PUT,244325805
2022-11-29T19:14:45+0100,Trade,SELL_TO_CLOSE,QQQ   221202P00269000,Equity Option,Sold 1 QQQ 12/02/22 Put 269.00 @ 0.43,43.00,1,43.00,0.00,-0.132,100,QQQ,QQQ,12/02/22,269.0,PUT,244325805
2022-11-29T19:14:45+0100,Trade,SELL_TO_OPEN,QQQ   221230P00273000,Equity Option,Sold 1 QQQ 12/30/22 Put 273.00 @ 5.64,564.00,1,564.00,-1.00,-0.142,100,QQQ,QQQ,12/30/22,273.0,PUT,244325805
2022-11-29T18:06:17+0100,Trade,SELL_TO_OPEN,AAPL  230120C00160000,Equity Option,Sold 1 AAPL 01/20/23 Call 160.00 @ 1.31,131.00,1,131.00,-1.00,-0.132,100,AAPL,AAPL,1/20/23,160.0,CALL,244306868
2022-11-29T18:06:17+0100,Trade,SELL_TO_OPEN,AAPL  230120P00125000,Equity Option,Sold 1 AAPL 01/20/23 Put 125.00 @ 2.00,200.00,1,200.00,-1.00,-0.132,100,AAPL,AAPL,1/20/23,125.0,PUT,244306868
2022-11-29T18:06:17+0100,Trade,BUY_TO_OPEN,AAPL  230120C00165000,Equity Option,Bought 1 AAPL 01/20/23 Call 165.00 @ 0.72,-72.00,1,-72.00,-1.00,-0.12,100,AAPL,AAPL,1/20/23,165.0,CALL,244306868
2022-11-29T18:06:17+0100,Trade,BUY_TO_OPEN,AAPL  230120P00120000,Equity Option,Bought 1 AAPL 01/20/23 Put 120.00 @ 1.36,-136.00,1,-136.00,-1.00,-0.12,100,AAPL,AAPL,1/20/23,120.0,PUT,244306868
2022-11-29T17:55:29+0100,Trade,BUY_TO_OPEN,EWZ   230120P00025000,Equity Option,Bought 1 EWZ 01/20/23 Put 25.00 @ 0.48,-48.00,1,-48.00,-1.00,-0.12,100,EWZ,EWZ,1/20/23,25.0,PUT,244304401
2022-11-29T17:55:29+0100,Trade,BUY_TO_OPEN,EWZ   230120C00038000,Equity Option,Bought 1 EWZ 01/20/23 Call 38.00 @ 0.09,-9.00,1,-9.00,-1.00,-0.12,100,EWZ,EWZ,1/20/23,38.0,CALL,244304401
2022-11-29T17:55:29+0100,Trade,SELL_TO_OPEN,EWZ   230120P00027000,Equity Option,Sold 1 EWZ 01/20/23 Put 27.00 @ 0.98,98.00,1,98.00,-1.00,-0.132,100,EWZ,EWZ,1/20/23,27.0,PUT,244304401
2022-11-29T17:55:29+0100,Trade,SELL_TO_OPEN,EWZ   230120C00036000,Equity Option,Sold 1 EWZ 01/20/23 Call 36.00 @ 0.18,18.00,1,18.00,-1.00,-0.132,100,EWZ,EWZ,1/20/23,36.0,CALL,244304401
2022-11-29T15:30:21+0100,Trade,BUY_TO_OPEN,QQQ   230217C00284000,Equity Option,Bought 1 QQQ 02/17/23 Call 284.00 @ 15.11,"-1,511.00",1,"-1,511.00",-1.00,-0.12,100,QQQ,QQQ,2/17/23,284.0,CALL,244213538
2022-11-29T15:30:21+0100,Trade,BUY_TO_CLOSE,QQQ   221202C00280000,Equity Option,Bought 1 QQQ 12/02/22 Call 280.00 @ 5.13,-513.00,1,-513.00,0.00,-0.12,100,QQQ,QQQ,12/02/22,280.0,CALL,244213538
2022-11-29T15:30:21+0100,Trade,SELL_TO_CLOSE,QQQ   221202C00284000,Equity Option,Sold 1 QQQ 12/02/22 Call 284.00 @ 2.88,288.00,1,288.00,0.00,-0.132,100,QQQ,QQQ,12/02/22,284.0,CALL,244213538
2022-11-29T15:30:21+0100,Trade,SELL_TO_OPEN,QQQ   230217C00280000,Equity Option,Sold 1 QQQ 02/17/23 Call 280.00 @ 17.38,"1,738.00",1,"1,738.00",-1.00,-0.162,100,QQQ,QQQ,2/17/23,280.0,CALL,244213538
2022-11-28T21:04:36+0100,Trade,BUY_TO_CLOSE,SPY   221216P00367000,Equity Option,Bought 1 SPY 12/16/22 Put 367.00 @ 1.12,-112.00,1,-112.00,0.00,-0.12,100,SPY,SPY,12/16/22,367.0,PUT,244174975
2022-11-28T21:04:36+0100,Trade,BUY_TO_OPEN,SPY   221216P00374000,Equity Option,Bought 1 SPY 12/16/22 Put 374.00 @ 1.91,-191.00,1,-191.00,-1.00,-0.12,100,SPY,SPY,12/16/22,374.0,PUT,244174975
2022-11-28T21:04:36+0100,Trade,SELL_TO_CLOSE,SPY   221216P00365000,Equity Option,Sold 1 SPY 12/16/22 Put 365.00 @ 0.96,96.00,1,96.00,0.00,-0.132,100,SPY,SPY,12/16/22,365.0,PUT,244174975
2022-11-28T21:04:36+0100,Trade,SELL_TO_OPEN,SPY   221216P00376000,Equity Option,Sold 1 SPY 12/16/22 Put 376.00 @ 2.23,223.00,1,223.00,-1.00,-0.132,100,SPY,SPY,12/16/22,376.0,PUT,244174975
2022-11-28T20:42:32+0100,Trade,SELL_TO_OPEN,AMZN  230120C00100000,Equity Option,Sold 1 AMZN 01/20/23 Call 100.00 @ 3.63,363.00,1,363.00,-1.00,-0.132,100,AMZN,AMZN,1/20/23,100.0,CALL,244167915
2022-11-28T20:42:32+0100,Trade,BUY_TO_OPEN,AMZN  230120C00102500,Equity Option,Bought 1 AMZN 01/20/23 Call 102.50 @ 2.80,-280.00,1,-280.00,-1.00,-0.12,100,AMZN,AMZN,1/20/23,102.5,CALL,244167915
2022-11-28T20:36:53+0100,Trade,SELL_TO_CLOSE,AMZN  230120C00108000,Equity Option,Sold 1 AMZN 01/20/23 Call 108.00 @ 1.52,152.00,1,152.00,0.00,-0.132,100,AMZN,AMZN,1/20/23,108.0,CALL,244166007
2022-11-28T20:36:53+0100,Trade,BUY_TO_CLOSE,AMZN  230120C00109750,Equity Option,Bought 1 AMZN 01/20/23 Call 109.75 @ 1.26,-126.00,1,-126.00,0.00,-0.12,100,AMZN,AMZN,1/20/23,109.75,CALL,244166007
2022-11-28T20:31:49+0100,Trade,BUY_TO_OPEN,AMZN  230120P00081000,Equity Option,Bought 1 AMZN 01/20/23 Put 81.00 @ 1.74,-174.00,1,-174.00,-1.00,-0.12,100,AMZN,AMZN,1/20/23,81.0,PUT,244164322
2022-11-28T20:31:49+0100,Trade,BUY_TO_OPEN,AMZN  230120C00108000,Equity Option,Bought 1 AMZN 01/20/23 Call 108.00 @ 1.52,-152.00,1,-152.00,-1.00,-0.12,100,AMZN,AMZN,1/20/23,108.0,CALL,244164322
2022-11-28T20:31:49+0100,Trade,SELL_TO_OPEN,AMZN  230120P00083000,Equity Option,Sold 1 AMZN 01/20/23 Put 83.00 @ 2.13,213.00,1,213.00,-1.00,-0.132,100,AMZN,AMZN,1/20/23,83.0,PUT,244164322
2022-11-28T20:31:49+0100,Trade,SELL_TO_OPEN,AMZN  230120C00109750,Equity Option,Sold 1 AMZN 01/20/23 Call 109.75 @ 1.24,124.00,1,124.00,-1.00,-0.132,100,AMZN,AMZN,1/20/23,109.75,CALL,244164322
2022-11-28T19:56:04+0100,Trade,BUY_TO_CLOSE,QQQ   221216P00248000,Equity Option,Bought 1 QQQ 12/16/22 Put 248.00 @ 0.44,-44.00,1,-44.00,0.00,-0.12,100,QQQ,QQQ,12/16/22,248.0,PUT,244141790
2022-11-28T19:56:04+0100,Trade,BUY_TO_OPEN,QQQ   221216P00262000,Equity Option,Bought 1 QQQ 12/16/22 Put 262.00 @ 1.40,-140.00,1,-140.00,-1.00,-0.12,100,QQQ,QQQ,12/16/22,262.0,PUT,244141790
2022-11-28T19:56:04+0100,Trade,SELL_TO_CLOSE,QQQ   221216P00244000,Equity Option,Sold 1 QQQ 12/16/22 Put 244.00 @ 0.31,31.00,1,31.00,0.00,-0.132,100,QQQ,QQQ,12/16/22,244.0,PUT,244141790
2022-11-28T19:56:04+0100,Trade,SELL_TO_OPEN,QQQ   221216P00266000,Equity Option,Sold 1 QQQ 12/16/22 Put 266.00 @ 1.93,193.00,1,193.00,-1.00,-0.132,100,QQQ,QQQ,12/16/22,266.0,PUT,244141790
2022-11-26T16:42:18+0100,Money Movement,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,
2022-11-25T17:23:50+0100,Trade,SELL_TO_CLOSE,FCX   221216P00028000,Equity Option,Sold 1 FCX 12/16/22 Put 28.00 @ 0.06,6.00,1,6.00,0.00,-0.132,100,FCX,FCX,12/16/22,28.0,PUT,241092322
2022-11-25T17:23:50+0100,Trade,SELL_TO_CLOSE,FCX   221216C00045000,Equity Option,Sold 1 FCX 12/16/22 Call 45.00 @ 0.13,13.00,1,13.00,0.00,-0.132,100,FCX,FCX,12/16/22,45.0,CALL,241092322
2022-11-25T17:23:50+0100,Trade,BUY_TO_CLOSE,FCX   221216P00030000,Equity Option,Bought 1 FCX 12/16/22 Put 30.00 @ 0.12,-12.00,1,-12.00,0.00,-0.12,100,FCX,FCX,12/16/22,30.0,PUT,241092322
2022-11-25T17:23:50+0100,Trade,BUY_TO_CLOSE,FCX   221216C00043000,Equity Option,Bought 1 FCX 12/16/22 Call 43.00 @ 0.28,-28.00,1,-28.00,0.00,-0.12,100,FCX,FCX,12/16/22,43.0,CALL,241092322
2022-11-19T16:39:09+0100,Money Movement,,,,Regulatory fee adjustment,-0.08,0,,--,0.00,,,,,,,
2022-11-18T16:07:46+0100,Trade,SELL_TO_CLOSE,QQQ   221202P00264000,Equity Option,Sold 1 QQQ 12/02/22 Put 264.00 @ 0.83,83.00,1,83.00,0.00,-0.132,100,QQQ,QQQ,12/02/22,264.0,PUT,243155329
2022-11-18T16:07:46+0100,Trade,SELL_TO_OPEN,QQQ   221202P00273000,Equity Option,Sold 1 QQQ 12/02/22 Put 273.00 @ 2.14,214.00,1,214.00,-1.00,-0.132,100,QQQ,QQQ,12/02/22,273.0,PUT,243155329
2022-11-18T16:07:46+0100,Trade,BUY_TO_CLOSE,QQQ   221202P00268000,Equity Option,Bought 1 QQQ 12/02/22 Put 268.00 @ 1.30,-130.00,1,-130.00,0.00,-0.12,100,QQQ,QQQ,12/02/22,268.0,PUT,243155329
2022-11-18T16:07:46+0100,Trade,BUY_TO_OPEN,QQQ   221202P00269000,Equity Option,Bought 1 QQQ 12/02/22 Put 269.00 @ 1.43,-143.00,1,-143.00,-1.00,-0.12,100,QQQ,QQQ,12/02/22,269.0,PUT,243155329
2022-11-16T23:00:00+0100,Money Movement,,,,INTEREST ON CREDIT BALANCE,0.08,0,,--,0.00,,,,,,,
2022-11-16T17:01:46+0100,Trade,SELL_TO_OPEN,CLF   221216C00017000,Equity Option,Sold 1 CLF 12/16/22 Call 17.00 @ 0.42,42.00,1,42.00,-1.00,-0.132,100,CLF,CLF,12/16/22,17.0,CALL,242802011
2022-11-16T17:01:46+0100,Trade,SELL_TO_OPEN,CLF   221216P00012000,Equity Option,Sold 1 CLF 12/16/22 Put 12.00 @ 0.21,21.00,1,21.00,-1.00,-0.132,100,CLF,CLF,12/16/22,12.0,PUT,242802011
2022-11-16T17:01:46+0100,Trade,BUY_TO_OPEN,CLF   221216C00018000,Equity Option,Bought 1 CLF 12/16/22 Call 18.00 @ 0.25,-25.00,1,-25.00,-1.00,-0.12,100,CLF,CLF,12/16/22,18.0,CALL,242802011
2022-11-16T17:01:46+0100,Trade,BUY_TO_OPEN,CLF   221216P00011000,Equity Option,Bought 1 CLF 12/16/22 Put 11.00 @ 0.12,-12.00,1,-12.00,-1.00,-0.12,100,CLF,CLF,12/16/22,11.0,PUT,242802011
2022-11-15T15:30:02+0100,Trade,BUY_TO_CLOSE,AMZN  221216P00084000,Equity Option,Bought 1 AMZN 12/16/22 Put 84.00 @ 0.58,-58.00,1,-58.00,0.00,-0.12,100,AMZN,AMZN,12/16/22,84.0,PUT,242151878
2022-11-15T15:30:02+0100,Trade,SELL_TO_CLOSE,AMZN  221216P00081000,Equity Option,Sold 1 AMZN 12/16/22 Put 81.00 @ 0.39,39.00,1,39.00,0.00,-0.132,100,AMZN,AMZN,12/16/22,81.0,PUT,242151878
2022-11-14T19:08:15+0100,Trade,SELL_TO_OPEN,RIOT  221216P00005000,Equity Option,Sold 1 RIOT 12/16/22 Put 5.00 @ 0.62,62.00,1,62.00,-1.00,-0.132,100,RIOT,RIOT,12/16/22,5.0,PUT,242420111
2022-11-14T19:08:15+0100,Trade,BUY_TO_CLOSE,RIOT  221118P00005500,Equity Option,Bought 1 RIOT 11/18/22 Put 5.50 @ 0.42,-42.00,1,-42.00,0.00,-0.12,100,RIOT,RIOT,11/18/22,5.5,PUT,242420111
2022-11-14T19:06:56+0100,Trade,BUY_TO_CLOSE,QQQ   221202P00242000,Equity Option,Bought 1 QQQ 12/02/22 Put 242.00 @ 0.15,-15.00,1,-15.00,0.00,-0.12,100,QQQ,QQQ,12/02/22,242.0,PUT,242422490
2022-11-14T19:06:56+0100,Trade,BUY_TO_OPEN,QQQ   221202P00264000,Equity Option,Bought 1 QQQ 12/02/22 Put 264.00 @ 0.93,-93.00,1,-93.00,-1.00,-0.12,100,QQQ,QQQ,12/02/22,264.0,PUT,242422490
2022-11-14T19:06:56+0100,Trade,SELL_TO_CLOSE,QQQ   221202P00238000,Equity Option,Sold 1 QQQ 12/02/22 Put 238.00 @ 0.11,11.00,1,11.00,0.00,-0.132,100,QQQ,QQQ,12/02/22,238.0,PUT,242422490
2022-11-14T19:06:56+0100,Trade,SELL_TO_OPEN,QQQ   221202P00268000,Equity Option,Sold 1 QQQ 12/02/22 Put 268.00 @ 1.32,132.00,1,132.00,-1.00,-0.132,100,QQQ,QQQ,12/02/22,268.0,PUT,242422490
2022-11-14T18:56:09+0100,Trade,SELL_TO_CLOSE,IWM   221118P00162000,Equity Option,Sold 1 IWM 11/18/22 Put 162.00 @ 0.02,2.00,1,2.00,0.00,-0.132,100,IWM,IWM,11/18/22,162.0,PUT,242419423
2022-11-14T18:56:09+0100,Trade,BUY_TO_CLOSE,IWM   221118P00165000,Equity Option,Bought 1 IWM 11/18/22 Put 165.00 @ 0.04,-4.00,1,-4.00,0.00,-0.12,100,IWM,IWM,11/18/22,165.0,PUT,242419423
2022-11-14T15:31:38+0100,Trade,SELL_TO_CLOSE,FXI   221216P00019000,Equity Option,Sold 1 FXI 12/16/22 Put 19.00 @ 0.06,6.00,1,6.00,0.00,-0.132,100,FXI,FXI,12/16/22,19.0,PUT,242056595
2022-11-14T15:31:38+0100,Trade,BUY_TO_CLOSE,FXI   221216P00021000,Equity Option,Bought 1 FXI 12/16/22 Put 21.00 @ 0.20,-20.00,1,-20.00,0.00,-0.12,100,FXI,FXI,12/16/22,21.0,PUT,242056595
2022-11-12T16:37:15+0100,Money Movement,,,,Regulatory fee adjustment,-0.08,0,,--,0.00,,,,,,,
